15051420,T,47.47,10,47.51,14,10253
15051420,BC,77.71,12,79.13,12,14
15051420,R,90,10,99.23,13,13
15051420,QTM,16.21,137,17.05,13,13
15051420,S,21.23,18,21.3,12,1505
15051420,AU,23.52,15,23.59,42,5423
15051420,UPS,132.4,10,134.91,12,510
15051420,A,80.07999,10,81.94,13,317
15051420,GE,27.7,46,27.74,59,160824
15051420,F,24.72,21,24.76,76,156482
15051420,M,55.65,14,55.83,12,18154
15051421,GE,27.68,24,27.72,15,177745
